series_name,timestamp,value,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
price,2011-04-11 00:00:00+00:00,0.753,0.743,0.74,0.752,0.751,0.744,0.7,0.729
price,2011-04-12 00:00:00+00:00,0.819,0.753,0.743,0.74,0.752,0.751,0.744,0.7
price,2011-04-13 00:00:00+00:00,0.891,0.819,0.753,0.743,0.74,0.752,0.751,0.744
price,2011-04-14 00:00:00+00:00,0.97,0.891,0.819,0.753,0.743,0.74,0.752,0.751
price,2011-04-15 00:00:00+00:00,0.995,0.97,0.891,0.819,0.753,0.743,0.74,0.752
price,2011-04-16 00:00:00+00:00,1.017,0.995,0.97,0.891,0.819,0.753,0.743,0.74
price,2011-04-17 00:00:00+00:00,1.08,1.017,0.995,0.97,0.891,0.819,0.753,0.743
price,2011-04-18 00:00:00+00:00,1.15,1.08,1.017,0.995,0.97,0.891,0.819,0.753
price,2011-04-19 00:00:00+00:00,1.18,1.15,1.08,1.017,0.995,0.97,0.891,0.819
price,2011-04-20 00:00:00+00:00,1.162,1.18,1.15,1.08,1.017,0.995,0.97,0.891
price,2011-04-21 00:00:00+00:00,1.176,1.162,1.18,1.15,1.08,1.017,0.995,0.97
price,2011-04-22 00:00:00+00:00,1.31,1.176,1.162,1.18,1.15,1.08,1.017,0.995
price,2011-04-23 00:00:00+00:00,1.546,1.31,1.176,1.162,1.18,1.15,1.08,1.017
price,2011-04-24 00:00:00+00:00,1.716,1.546,1.31,1.176,1.162,1.18,1.15,1.08
price,2011-04-25 00:00:00+00:00,1.595,1.716,1.546,1.31,1.176,1.162,1.18,1.15
price,2011-04-26 00:00:00+00:00,1.687,1.595,1.716,1.546,1.31,1.176,1.162,1.18
price,2011-04-27 00:00:00+00:00,1.841,1.687,1.595,1.716,1.546,1.31,1.176,1.162
price,2011-04-28 00:00:00+00:00,2.046,1.841,1.687,1.595,1.716,1.546,1.31,1.176
price,2011-04-29 00:00:00+00:00,2.546,2.046,1.841,1.687,1.595,1.716,1.546,1.31
price,2011-04-30 00:00:00+00:00,3.215,2.546,2.046,1.841,1.687,1.595,1.716,1.546
price,2011-05-01 00:00:00+00:00,3.267,3.215,2.546,2.046,1.841,1.687,1.595,1.716
price,2011-05-02 00:00:00+00:00,3.149,3.267,3.215,2.546,2.046,1.841,1.687,1.595
price,2011-05-03 00:00:00+00:00,3.305,3.149,3.267,3.215,2.546,2.046,1.841,1.687
price,2011-05-04 00:00:00+00:00,3.441,3.305,3.149,3.267,3.215,2.546,2.046,1.841
price,2011-05-05 00:00:00+00:00,3.367,3.441,3.305,3.149,3.267,3.215,2.546,2.046
price,2011-05-06 00:00:00+00:00,3.393,3.367,3.441,3.305,3.149,3.267,3.215,2.546
price,2011-05-07 00:00:00+00:00,3.546,3.393,3.367,3.441,3.305,3.149,3.267,3.215
price,2011-05-08 00:00:00+00:00,3.753,3.546,3.393,3.367,3.441,3.305,3.149,3.267
price,2011-05-09 00:00:00+00:00,3.835,3.753,3.546,3.393,3.367,3.441,3.305,3.149
price,2011-05-10 00:00:00+00:00,4.81,3.835,3.753,3.546,3.393,3.367,3.441,3.305
price,2011-05-11 00:00:00+00:00,5.65,4.81,3.835,3.753,3.546,3.393,3.367,3.441
price,2011-05-12 00:00:00+00:00,5.895,5.65,4.81,3.835,3.753,3.546,3.393,3.367
price,2011-05-13 00:00:00+00:00,7.259,5.895,5.65,4.81,3.835,3.753,3.546,3.393
price,2011-05-14 00:00:00+00:00,7.659,7.259,5.895,5.65,4.81,3.835,3.753,3.546
price,2011-05-15 00:00:00+00:00,6.995,7.659,7.259,5.895,5.65,4.81,3.835,3.753
price,2011-05-16 00:00:00+00:00,7.512,6.995,7.659,7.259,5.895,5.65,4.81,3.835
price,2011-05-17 00:00:00+00:00,7.62,7.512,6.995,7.659,7.259,5.895,5.65,4.81
price,2011-05-18 00:00:00+00:00,7.036,7.62,7.512,6.995,7.659,7.259,5.895,5.65
price,2011-05-19 00:00:00+00:00,6.756,7.036,7.62,7.512,6.995,7.659,7.259,5.895
price,2011-05-20 00:00:00+00:00,6.198,6.756,7.036,7.62,7.512,6.995,7.659,7.259
price,2011-05-21 00:00:00+00:00,5.96,6.198,6.756,7.036,7.62,7.512,6.995,7.659
price,2011-05-22 00:00:00+00:00,6.415,5.96,6.198,6.756,7.036,7.62,7.512,6.995
price,2011-05-23 00:00:00+00:00,6.92,6.415,5.96,6.198,6.756,7.036,7.62,7.512
price,2011-05-24 00:00:00+00:00,7.285,6.92,6.415,5.96,6.198,6.756,7.036,7.62
price,2011-05-25 00:00:00+00:00,7.945,7.285,6.92,6.415,5.96,6.198,6.756,7.036
price,2011-05-26 00:00:00+00:00,8.524,7.945,7.285,6.92,6.415,5.96,6.198,6.756
price,2011-05-27 00:00:00+00:00,8.6,8.524,7.945,7.285,6.92,6.415,5.96,6.198
price,2011-05-28 00:00:00+00:00,8.425,8.6,8.524,7.945,7.285,6.92,6.415,5.96
price,2011-05-29 00:00:00+00:00,8.35,8.425,8.6,8.524,7.945,7.285,6.92,6.415
price,2011-05-30 00:00:00+00:00,8.624,8.35,8.425,8.6,8.524,7.945,7.285,6.92
price,2011-05-31 00:00:00+00:00,8.771,8.624,8.35,8.425,8.6,8.524,7.945,7.285
price,2011-06-01 00:00:00+00:00,9.156,8.771,8.624,8.35,8.425,8.6,8.524,7.945
price,2011-06-02 00:00:00+00:00,10.1,9.156,8.771,8.624,8.35,8.425,8.6,8.524
price,2011-06-03 00:00:00+00:00,12.445,10.1,9.156,8.771,8.624,8.35,8.425,8.6
price,2011-06-04 00:00:00+00:00,16.501,12.445,10.1,9.156,8.771,8.624,8.35,8.425
price,2011-06-05 00:00:00+00:00,17.833,16.501,12.445,10.1,9.156,8.771,8.624,8.35
price,2011-06-06 00:00:00+00:00,17.625,17.833,16.501,12.445,10.1,9.156,8.771,8.624
price,2011-06-07 00:00:00+00:00,21.092,17.625,17.833,16.501,12.445,10.1,9.156,8.771
price,2011-06-08 00:00:00+00:00,26.8,21.092,17.625,17.833,16.501,12.445,10.1,9.156
price,2011-06-09 00:00:00+00:00,29.415,26.8,21.092,17.625,17.833,16.501,12.445,10.1
price,2011-06-10 00:00:00+00:00,26.434,29.415,26.8,21.092,17.625,17.833,16.501,12.445
price,2011-06-11 00:00:00+00:00,19.301,26.434,29.415,26.8,21.092,17.625,17.833,16.501
price,2011-06-12 00:00:00+00:00,16.648,19.301,26.434,29.415,26.8,21.092,17.625,17.833
price,2011-06-13 00:00:00+00:00,19.194,16.648,19.301,26.434,29.415,26.8,21.092,17.625
price,2011-06-14 00:00:00+00:00,19.54,19.194,16.648,19.301,26.434,29.415,26.8,21.092
price,2011-06-15 00:00:00+00:00,19.385,19.54,19.194,16.648,19.301,26.434,29.415,26.8
price,2011-06-16 00:00:00+00:00,18.25,19.385,19.54,19.194,16.648,19.301,26.434,29.415
price,2011-06-17 00:00:00+00:00,16.341,18.25,19.385,19.54,19.194,16.648,19.301,26.434
price,2011-06-18 00:00:00+00:00,16.445,16.341,18.25,19.385,19.54,19.194,16.648,19.301
price,2011-06-19 00:00:00+00:00,17.18,16.445,16.341,18.25,19.385,19.54,19.194,16.648
price,2011-06-20 00:00:00+00:00,17.0,17.18,16.445,16.341,18.25,19.385,19.54,19.194
price,2011-06-21 00:00:00+00:00,17.0,17.0,17.18,16.445,16.341,18.25,19.385,19.54
price,2011-06-22 00:00:00+00:00,17.0,17.0,17.0,17.18,16.445,16.341,18.25,19.385
price,2011-06-23 00:00:00+00:00,17.0,17.0,17.0,17.0,17.18,16.445,16.341,18.25
price,2011-06-24 00:00:00+00:00,17.0,17.0,17.0,17.0,17.0,17.18,16.445,16.341
price,2011-06-25 00:00:00+00:00,17.0,17.0,17.0,17.0,17.0,17.0,17.18,16.445
price,2011-06-26 00:00:00+00:00,16.98,17.0,17.0,17.0,17.0,17.0,17.0,17.18
price,2011-06-27 00:00:00+00:00,16.6,16.98,17.0,17.0,17.0,17.0,17.0,17.0
price,2011-06-28 00:00:00+00:00,16.85,16.6,16.98,17.0,17.0,17.0,17.0,17.0
price,2011-06-29 00:00:00+00:00,16.9,16.85,16.6,16.98,17.0,17.0,17.0,17.0
price,2011-06-30 00:00:00+00:00,16.473,16.9,16.85,16.6,16.98,17.0,17.0,17.0
price,2011-07-01 00:00:00+00:00,15.736,16.473,16.9,16.85,16.6,16.98,17.0,17.0
price,2011-07-02 00:00:00+00:00,15.385,15.736,16.473,16.9,16.85,16.6,16.98,17.0
price,2011-07-03 00:00:00+00:00,15.42,15.385,15.736,16.473,16.9,16.85,16.6,16.98
price,2011-07-04 00:00:00+00:00,14.65,15.42,15.385,15.736,16.473,16.9,16.85,16.6
price,2011-07-05 00:00:00+00:00,13.392,14.65,15.42,15.385,15.736,16.473,16.9,16.85
price,2011-07-06 00:00:00+00:00,13.853,13.392,14.65,15.42,15.385,15.736,16.473,16.9
price,2011-07-07 00:00:00+00:00,14.737,13.853,13.392,14.65,15.42,15.385,15.736,16.473
price,2011-07-08 00:00:00+00:00,14.545,14.737,13.853,13.392,14.65,15.42,15.385,15.736
price,2011-07-09 00:00:00+00:00,14.347,14.545,14.737,13.853,13.392,14.65,15.42,15.385
price,2011-07-10 00:00:00+00:00,14.638,14.347,14.545,14.737,13.853,13.392,14.65,15.42
price,2011-07-11 00:00:00+00:00,14.555,14.638,14.347,14.545,14.737,13.853,13.392,14.65
price,2011-07-12 00:00:00+00:00,14.109,14.555,14.638,14.347,14.545,14.737,13.853,13.392
price,2011-07-13 00:00:00+00:00,13.989,14.109,14.555,14.638,14.347,14.545,14.737,13.853
price,2011-07-14 00:00:00+00:00,13.985,13.989,14.109,14.555,14.638,14.347,14.545,14.737
price,2011-07-15 00:00:00+00:00,13.905,13.985,13.989,14.109,14.555,14.638,14.347,14.545
price,2011-07-16 00:00:00+00:00,13.765,13.905,13.985,13.989,14.109,14.555,14.638,14.347
price,2011-07-17 00:00:00+00:00,13.44,13.765,13.905,13.985,13.989,14.109,14.555,14.638
price,2011-07-18 00:00:00+00:00,13.32,13.44,13.765,13.905,13.985,13.989,14.109,14.555
price,2011-07-19 00:00:00+00:00,13.66,13.32,13.44,13.765,13.905,13.985,13.989,14.109
price,2011-07-20 00:00:00+00:00,13.787,13.66,13.32,13.44,13.765,13.905,13.985,13.989
price,2011-07-21 00:00:00+00:00,13.665,13.787,13.66,13.32,13.44,13.765,13.905,13.985
price,2011-07-22 00:00:00+00:00,13.653,13.665,13.787,13.66,13.32,13.44,13.765,13.905
price,2011-07-23 00:00:00+00:00,13.69,13.653,13.665,13.787,13.66,13.32,13.44,13.765
price,2011-07-24 00:00:00+00:00,13.835,13.69,13.653,13.665,13.787,13.66,13.32,13.44
price,2011-07-25 00:00:00+00:00,14.014,13.835,13.69,13.653,13.665,13.787,13.66,13.32
price,2011-07-26 00:00:00+00:00,13.956,14.014,13.835,13.69,13.653,13.665,13.787,13.66
price,2011-07-27 00:00:00+00:00,13.911,13.956,14.014,13.835,13.69,13.653,13.665,13.787
price,2011-07-28 00:00:00+00:00,13.691,13.911,13.956,14.014,13.835,13.69,13.653,13.665
price,2011-07-29 00:00:00+00:00,13.494,13.691,13.911,13.956,14.014,13.835,13.69,13.653
price,2011-07-30 00:00:00+00:00,13.516,13.494,13.691,13.911,13.956,14.014,13.835,13.69
price,2011-07-31 00:00:00+00:00,13.443,13.516,13.494,13.691,13.911,13.956,14.014,13.835
price,2011-08-01 00:00:00+00:00,13.222,13.443,13.516,13.494,13.691,13.911,13.956,14.014
price,2011-08-02 00:00:00+00:00,12.573,13.222,13.443,13.516,13.494,13.691,13.911,13.956
price,2011-08-03 00:00:00+00:00,10.655,12.573,13.222,13.443,13.516,13.494,13.691,13.911
price,2011-08-04 00:00:00+00:00,10.019,10.655,12.573,13.222,13.443,13.516,13.494,13.691
price,2011-08-05 00:00:00+00:00,10.255,10.019,10.655,12.573,13.222,13.443,13.516,13.494
price,2011-08-06 00:00:00+00:00,8.145,10.255,10.019,10.655,12.573,13.222,13.443,13.516
price,2011-08-07 00:00:00+00:00,7.218,8.145,10.255,10.019,10.655,12.573,13.222,13.443
price,2011-08-08 00:00:00+00:00,7.85,7.218,8.145,10.255,10.019,10.655,12.573,13.222
price,2011-08-09 00:00:00+00:00,8.895,7.85,7.218,8.145,10.255,10.019,10.655,12.573
price,2011-08-10 00:00:00+00:00,9.975,8.895,7.85,7.218,8.145,10.255,10.019,10.655
price,2011-08-11 00:00:00+00:00,9.775,9.975,8.895,7.85,7.218,8.145,10.255,10.019
price,2011-08-12 00:00:00+00:00,9.462,9.775,9.975,8.895,7.85,7.218,8.145,10.255
price,2011-08-13 00:00:00+00:00,9.801,9.462,9.775,9.975,8.895,7.85,7.218,8.145
price,2011-08-14 00:00:00+00:00,10.463,9.801,9.462,9.775,9.975,8.895,7.85,7.218
price,2011-08-15 00:00:00+00:00,10.971,10.463,9.801,9.462,9.775,9.975,8.895,7.85
price,2011-08-16 00:00:00+00:00,11.059,10.971,10.463,9.801,9.462,9.775,9.975,8.895
price,2011-08-17 00:00:00+00:00,10.934,11.059,10.971,10.463,9.801,9.462,9.775,9.975
price,2011-08-18 00:00:00+00:00,10.904,10.934,11.059,10.971,10.463,9.801,9.462,9.775
price,2011-08-19 00:00:00+00:00,11.24,10.904,10.934,11.059,10.971,10.463,9.801,9.462
price,2011-08-20 00:00:00+00:00,11.555,11.24,10.904,10.934,11.059,10.971,10.463,9.801
price,2011-08-21 00:00:00+00:00,11.382,11.555,11.24,10.904,10.934,11.059,10.971,10.463
price,2011-08-22 00:00:00+00:00,11.103,11.382,11.555,11.24,10.904,10.934,11.059,10.971
price,2011-08-23 00:00:00+00:00,10.925,11.103,11.382,11.555,11.24,10.904,10.934,11.059
price,2011-08-24 00:00:00+00:00,10.895,10.925,11.103,11.382,11.555,11.24,10.904,10.934
price,2011-08-25 00:00:00+00:00,10.254,10.895,10.925,11.103,11.382,11.555,11.24,10.904
price,2011-08-26 00:00:00+00:00,8.918,10.254,10.895,10.925,11.103,11.382,11.555,11.24
price,2011-08-27 00:00:00+00:00,8.385,8.918,10.254,10.895,10.925,11.103,11.382,11.555
price,2011-08-28 00:00:00+00:00,8.831,8.385,8.918,10.254,10.895,10.925,11.103,11.382
price,2011-08-29 00:00:00+00:00,9.02,8.831,8.385,8.918,10.254,10.895,10.925,11.103
price,2011-08-30 00:00:00+00:00,8.88,9.02,8.831,8.385,8.918,10.254,10.895,10.925
price,2011-08-31 00:00:00+00:00,8.495,8.88,9.02,8.831,8.385,8.918,10.254,10.895
price,2011-09-01 00:00:00+00:00,8.205,8.495,8.88,9.02,8.831,8.385,8.918,10.254
price,2011-09-02 00:00:00+00:00,8.444,8.205,8.495,8.88,9.02,8.831,8.385,8.918
price,2011-09-03 00:00:00+00:00,8.54,8.444,8.205,8.495,8.88,9.02,8.831,8.385
price,2011-09-04 00:00:00+00:00,8.321,8.54,8.444,8.205,8.495,8.88,9.02,8.831
price,2011-09-05 00:00:00+00:00,7.861,8.321,8.54,8.444,8.205,8.495,8.88,9.02
price,2011-09-06 00:00:00+00:00,7.237,7.861,8.321,8.54,8.444,8.205,8.495,8.88
price,2011-09-07 00:00:00+00:00,7.025,7.237,7.861,8.321,8.54,8.444,8.205,8.495
price,2011-09-08 00:00:00+00:00,6.864,7.025,7.237,7.861,8.321,8.54,8.444,8.205
price,2011-09-09 00:00:00+00:00,5.78,6.864,7.025,7.237,7.861,8.321,8.54,8.444
price,2011-09-10 00:00:00+00:00,4.897,5.78,6.864,7.025,7.237,7.861,8.321,8.54
price,2011-09-11 00:00:00+00:00,5.319,4.897,5.78,6.864,7.025,7.237,7.861,8.321
price,2011-09-12 00:00:00+00:00,6.009,5.319,4.897,5.78,6.864,7.025,7.237,7.861
price,2011-09-13 00:00:00+00:00,5.925,6.009,5.319,4.897,5.78,6.864,7.025,7.237
price,2011-09-14 00:00:00+00:00,5.72,5.925,6.009,5.319,4.897,5.78,6.864,7.025
price,2011-09-15 00:00:00+00:00,5.23,5.72,5.925,6.009,5.319,4.897,5.78,6.864
price,2011-09-16 00:00:00+00:00,4.83,5.23,5.72,5.925,6.009,5.319,4.897,5.78
price,2011-09-17 00:00:00+00:00,4.795,4.83,5.23,5.72,5.925,6.009,5.319,4.897
price,2011-09-18 00:00:00+00:00,4.98,4.795,4.83,5.23,5.72,5.925,6.009,5.319
price,2011-09-19 00:00:00+00:00,5.331,4.98,4.795,4.83,5.23,5.72,5.925,6.009
price,2011-09-20 00:00:00+00:00,5.787,5.331,4.98,4.795,4.83,5.23,5.72,5.925
price,2011-09-21 00:00:00+00:00,5.875,5.787,5.331,4.98,4.795,4.83,5.23,5.72
price,2011-09-22 00:00:00+00:00,5.536,5.875,5.787,5.331,4.98,4.795,4.83,5.23
price,2011-09-23 00:00:00+00:00,5.487,5.536,5.875,5.787,5.331,4.98,4.795,4.83
price,2011-09-24 00:00:00+00:00,5.507,5.487,5.536,5.875,5.787,5.331,4.98,4.795
price,2011-09-25 00:00:00+00:00,5.375,5.507,5.487,5.536,5.875,5.787,5.331,4.98
price,2011-09-26 00:00:00+00:00,5.1,5.375,5.507,5.487,5.536,5.875,5.787,5.331
price,2011-09-27 00:00:00+00:00,4.893,5.1,5.375,5.507,5.487,5.536,5.875,5.787
price,2011-09-28 00:00:00+00:00,4.844,4.893,5.1,5.375,5.507,5.487,5.536,5.875
price,2011-09-29 00:00:00+00:00,4.78,4.844,4.893,5.1,5.375,5.507,5.487,5.536
price,2011-09-30 00:00:00+00:00,4.948,4.78,4.844,4.893,5.1,5.375,5.507,5.487
price,2011-10-01 00:00:00+00:00,5.1,4.948,4.78,4.844,4.893,5.1,5.375,5.507
price,2011-10-02 00:00:00+00:00,5.03,5.1,4.948,4.78,4.844,4.893,5.1,5.375
price,2011-10-03 00:00:00+00:00,5.026,5.03,5.1,4.948,4.78,4.844,4.893,5.1
price,2011-10-04 00:00:00+00:00,4.992,5.026,5.03,5.1,4.948,4.78,4.844,4.893
price,2011-10-05 00:00:00+00:00,4.915,4.992,5.026,5.03,5.1,4.948,4.78,4.844
price,2011-10-06 00:00:00+00:00,4.802,4.915,4.992,5.026,5.03,5.1,4.948,4.78
price,2011-10-07 00:00:00+00:00,4.51,4.802,4.915,4.992,5.026,5.03,5.1,4.948
price,2011-10-08 00:00:00+00:00,4.155,4.51,4.802,4.915,4.992,5.026,5.03,5.1
price,2011-10-09 00:00:00+00:00,4.055,4.155,4.51,4.802,4.915,4.992,5.026,5.03
price,2011-10-10 00:00:00+00:00,4.1,4.055,4.155,4.51,4.802,4.915,4.992,5.026
price,2011-10-11 00:00:00+00:00,3.996,4.1,4.055,4.155,4.51,4.802,4.915,4.992
price,2011-10-12 00:00:00+00:00,4.04,3.996,4.1,4.055,4.155,4.51,4.802,4.915
price,2011-10-13 00:00:00+00:00,4.103,4.04,3.996,4.1,4.055,4.155,4.51,4.802
price,2011-10-14 00:00:00+00:00,4.022,4.103,4.04,3.996,4.1,4.055,4.155,4.51
price,2011-10-15 00:00:00+00:00,3.915,4.022,4.103,4.04,3.996,4.1,4.055,4.155
price,2011-10-16 00:00:00+00:00,3.7,3.915,4.022,4.103,4.04,3.996,4.1,4.055
price,2011-10-17 00:00:00+00:00,3.059,3.7,3.915,4.022,4.103,4.04,3.996,4.1
price,2011-10-18 00:00:00+00:00,2.48,3.059,3.7,3.915,4.022,4.103,4.04,3.996
price,2011-10-19 00:00:00+00:00,2.345,2.48,3.059,3.7,3.915,4.022,4.103,4.04
price,2011-10-20 00:00:00+00:00,2.299,2.345,2.48,3.059,3.7,3.915,4.022,4.103
price,2011-10-21 00:00:00+00:00,2.46,2.299,2.345,2.48,3.059,3.7,3.915,4.022
price,2011-10-22 00:00:00+00:00,2.874,2.46,2.299,2.345,2.48,3.059,3.7,3.915
price,2011-10-23 00:00:00+00:00,3.123,2.874,2.46,2.299,2.345,2.48,3.059,3.7
price,2011-10-24 00:00:00+00:00,2.836,3.123,2.874,2.46,2.299,2.345,2.48,3.059
price,2011-10-25 00:00:00+00:00,2.647,2.836,3.123,2.874,2.46,2.299,2.345,2.48
price,2011-10-26 00:00:00+00:00,2.763,2.647,2.836,3.123,2.874,2.46,2.299,2.345
price,2011-10-27 00:00:00+00:00,2.907,2.763,2.647,2.836,3.123,2.874,2.46,2.299
price,2011-10-28 00:00:00+00:00,3.115,2.907,2.763,2.647,2.836,3.123,2.874,2.46
price,2011-10-29 00:00:00+00:00,3.376,3.115,2.907,2.763,2.647,2.836,3.123,2.874
price,2011-10-30 00:00:00+00:00,3.426,3.376,3.115,2.907,2.763,2.647,2.836,3.123
price,2011-10-31 00:00:00+00:00,3.262,3.426,3.376,3.115,2.907,2.763,2.647,2.836
price,2011-11-01 00:00:00+00:00,3.203,3.262,3.426,3.376,3.115,2.907,2.763,2.647
price,2011-11-02 00:00:00+00:00,3.202,3.203,3.262,3.426,3.376,3.115,2.907,2.763
price,2011-11-03 00:00:00+00:00,3.202,3.202,3.203,3.262,3.426,3.376,3.115,2.907
price,2011-11-04 00:00:00+00:00,3.139,3.202,3.202,3.203,3.262,3.426,3.376,3.115
price,2011-11-05 00:00:00+00:00,3.04,3.139,3.202,3.202,3.203,3.262,3.426,3.376
price,2011-11-06 00:00:00+00:00,2.965,3.04,3.139,3.202,3.202,3.203,3.262,3.426
price,2011-11-07 00:00:00+00:00,2.983,2.965,3.04,3.139,3.202,3.202,3.203,3.262
price,2011-11-08 00:00:00+00:00,3.021,2.983,2.965,3.04,3.139,3.202,3.202,3.203
price,2011-11-09 00:00:00+00:00,3.011,3.021,2.983,2.965,3.04,3.139,3.202,3.202
price,2011-11-10 00:00:00+00:00,2.909,3.011,3.021,2.983,2.965,3.04,3.139,3.202
price,2011-11-11 00:00:00+00:00,2.96,2.909,3.011,3.021,2.983,2.965,3.04,3.139
price,2011-11-12 00:00:00+00:00,3.049,2.96,2.909,3.011,3.021,2.983,2.965,3.04
price,2011-11-13 00:00:00+00:00,3.014,3.049,2.96,2.909,3.011,3.021,2.983,2.965
price,2011-11-14 00:00:00+00:00,2.608,3.014,3.049,2.96,2.909,3.011,3.021,2.983
price,2011-11-15 00:00:00+00:00,2.274,2.608,3.014,3.049,2.96,2.909,3.011,3.021
price,2011-11-16 00:00:00+00:00,2.445,2.274,2.608,3.014,3.049,2.96,2.909,3.011
price,2011-11-17 00:00:00+00:00,2.409,2.445,2.274,2.608,3.014,3.049,2.96,2.909
price,2011-11-18 00:00:00+00:00,2.158,2.409,2.445,2.274,2.608,3.014,3.049,2.96
price,2011-11-19 00:00:00+00:00,2.107,2.158,2.409,2.445,2.274,2.608,3.014,3.049
price,2011-11-20 00:00:00+00:00,2.2,2.107,2.158,2.409,2.445,2.274,2.608,3.014
price,2011-11-21 00:00:00+00:00,2.246,2.2,2.107,2.158,2.409,2.445,2.274,2.608
price,2011-11-22 00:00:00+00:00,2.308,2.246,2.2,2.107,2.158,2.409,2.445,2.274
price,2011-11-23 00:00:00+00:00,2.33,2.308,2.246,2.2,2.107,2.158,2.409,2.445
price,2011-11-24 00:00:00+00:00,2.379,2.33,2.308,2.246,2.2,2.107,2.158,2.409
price,2011-11-25 00:00:00+00:00,2.472,2.379,2.33,2.308,2.246,2.2,2.107,2.158
price,2011-11-26 00:00:00+00:00,2.468,2.472,2.379,2.33,2.308,2.246,2.2,2.107
price,2011-11-27 00:00:00+00:00,2.475,2.468,2.472,2.379,2.33,2.308,2.246,2.2
price,2011-11-28 00:00:00+00:00,2.515,2.475,2.468,2.472,2.379,2.33,2.308,2.246
price,2011-11-29 00:00:00+00:00,2.65,2.515,2.475,2.468,2.472,2.379,2.33,2.308
price,2011-11-30 00:00:00+00:00,2.859,2.65,2.515,2.475,2.468,2.472,2.379,2.33
price,2011-12-01 00:00:00+00:00,3.028,2.859,2.65,2.515,2.475,2.468,2.472,2.379
price,2011-12-02 00:00:00+00:00,3.086,3.028,2.859,2.65,2.515,2.475,2.468,2.472
price,2011-12-03 00:00:00+00:00,2.957,3.086,3.028,2.859,2.65,2.515,2.475,2.468
price,2011-12-04 00:00:00+00:00,2.811,2.957,3.086,3.028,2.859,2.65,2.515,2.475
price,2011-12-05 00:00:00+00:00,2.854,2.811,2.957,3.086,3.028,2.859,2.65,2.515
price,2011-12-06 00:00:00+00:00,2.955,2.854,2.811,2.957,3.086,3.028,2.859,2.65
price,2011-12-07 00:00:00+00:00,3.009,2.955,2.854,2.811,2.957,3.086,3.028,2.859
price,2011-12-08 00:00:00+00:00,2.985,3.009,2.955,2.854,2.811,2.957,3.086,3.028
price,2011-12-09 00:00:00+00:00,2.975,2.985,3.009,2.955,2.854,2.811,2.957,3.086
price,2011-12-10 00:00:00+00:00,3.01,2.975,2.985,3.009,2.955,2.854,2.811,2.957
price,2011-12-11 00:00:00+00:00,3.156,3.01,2.975,2.985,3.009,2.955,2.854,2.811
price,2011-12-12 00:00:00+00:00,3.193,3.156,3.01,2.975,2.985,3.009,2.955,2.854
price,2011-12-13 00:00:00+00:00,3.212,3.193,3.156,3.01,2.975,2.985,3.009,2.955
price,2011-12-14 00:00:00+00:00,3.189,3.212,3.193,3.156,3.01,2.975,2.985,3.009
price,2011-12-15 00:00:00+00:00,3.17,3.189,3.212,3.193,3.156,3.01,2.975,2.985
price,2011-12-16 00:00:00+00:00,3.198,3.17,3.189,3.212,3.193,3.156,3.01,2.975
price,2011-12-17 00:00:00+00:00,3.2,3.198,3.17,3.189,3.212,3.193,3.156,3.01
price,2011-12-18 00:00:00+00:00,3.187,3.2,3.198,3.17,3.189,3.212,3.193,3.156
price,2011-12-19 00:00:00+00:00,3.357,3.187,3.2,3.198,3.17,3.189,3.212,3.193
price,2011-12-20 00:00:00+00:00,3.735,3.357,3.187,3.2,3.198,3.17,3.189,3.212
price,2011-12-21 00:00:00+00:00,3.905,3.735,3.357,3.187,3.2,3.198,3.17,3.189
price,2011-12-22 00:00:00+00:00,3.883,3.905,3.735,3.357,3.187,3.2,3.198,3.17
price,2011-12-23 00:00:00+00:00,3.918,3.883,3.905,3.735,3.357,3.187,3.2,3.198
price,2011-12-24 00:00:00+00:00,3.943,3.918,3.883,3.905,3.735,3.357,3.187,3.2
price,2011-12-25 00:00:00+00:00,4.083,3.943,3.918,3.883,3.905,3.735,3.357,3.187
price,2011-12-26 00:00:00+00:00,4.122,4.083,3.943,3.918,3.883,3.905,3.735,3.357
price,2011-12-27 00:00:00+00:00,4.046,4.122,4.083,3.943,3.918,3.883,3.905,3.735
price,2011-12-28 00:00:00+00:00,4.128,4.046,4.122,4.083,3.943,3.918,3.883,3.905
price,2011-12-29 00:00:00+00:00,4.183,4.128,4.046,4.122,4.083,3.943,3.918,3.883
price,2011-12-30 00:00:00+00:00,4.207,4.183,4.128,4.046,4.122,4.083,3.943,3.918
price,2011-12-31 00:00:00+00:00,4.485,4.207,4.183,4.128,4.046,4.122,4.083,3.943
price,2012-01-01 00:00:00+00:00,4.984,4.485,4.207,4.183,4.128,4.046,4.122,4.083
price,2012-01-02 00:00:00+00:00,5.239,4.984,4.485,4.207,4.183,4.128,4.046,4.122
price,2012-01-03 00:00:00+00:00,5.048,5.239,4.984,4.485,4.207,4.183,4.128,4.046
price,2012-01-04 00:00:00+00:00,5.227,5.048,5.239,4.984,4.485,4.207,4.183,4.128
price,2012-01-05 00:00:00+00:00,6.261,5.227,5.048,5.239,4.984,4.485,4.207,4.183
price,2012-01-06 00:00:00+00:00,6.822,6.261,5.227,5.048,5.239,4.984,4.485,4.207
price,2012-01-07 00:00:00+00:00,6.753,6.822,6.261,5.227,5.048,5.239,4.984,4.485
price,2012-01-08 00:00:00+00:00,6.95,6.753,6.822,6.261,5.227,5.048,5.239,4.984
